Order_ID,Order_Date,Discount,Subtotal,Total,payment,Purchase_Status,Customer_Id,Customer_Name,City,State,Region,Services,P_Sevice,D_Forecast,D_Date,Status,Product,Quantity,Price,Product_Name,Category,Subcategory,lead_time,is_late,Mes
716,2025-04-03 07:11:20,0.1003,199.6,202.48,Credito,Confirmado,C00716,Sarah Lopes,Serra,ES,Sudeste,Standard,22.9,2025-04-20 14:30:50,2025-04-23 14:30:50,Trânsito,Carregador Turbo USB-C 30W,4,49.9,Carregador Turbo USB-C 30W,Eletrônicos,"Celulares, Tablets e Acessórios",20,True,2025-04
717,2025-04-07 19:07:06,0.0962,259.72,277.63,Boleto,Confirmado,C00717,Levi Porto,Contagem,MG,Sudeste,Same-Day,42.9,2025-04-25 22:35:25,2025-04-30 22:35:25,A Caminho,Fone de ouvido Sem Fio QCY T27,2,129.86,Fone de ouvido Sem Fio QCY T27,Eletrônicos,"Celulares, Tablets e Acessórios",23,True,2025-04
718,2025-04-19 15:36:46,0.0217,12199.96,11978.12,Credito,Processando,C00718,Isis Nunes,Nossa Senhora,SE,Nordeste,Same-Day,42.9,2025-05-05 14:10:32,2025-05-05 14:10:32,Atrasado,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,15,False,2025-04
719,2025-04-13 07:59:35,0.095,699.6,666.13,Boleto,Processando,C00719,Kamilly Silva,Chapecó,SC,Sul,Scheduled,32.99,2025-04-16 23:37:34,2025-04-19 23:37:34,Atrasado,Teclado Mecanico Fizz,4,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,6,True,2025-04
720,2025-03-20 19:12:18,0.0607,1626.57,1570.74,Debito,Em Analise,C00720,Isabelly Peixoto,Ribeirão Preto,SP,Sudeste,Same-Day,42.9,2025-04-26 21:06:24,2025-05-01 21:06:24,Atrasado,"Monitor UHD Samsung 32""",1,1626.57,"Monitor UHD Samsung 32""",Eletrônicos,Informática,42,True,2025-03
721,2025-03-28 12:05:11,0.0697,3598.02,3380.23,Debito,Em Analise,C00721,Pedro Henrique Melo,Joinville,SC,Sul,Scheduled,32.99,2025-04-19 09:42:23,2025-04-19 09:42:23,Atrasado,Samsung Galaxy Tab S6 Lite,2,1799.01,Samsung Galaxy Tab S6 Lite,Eletrônicos,"Celulares, Tablets e Acessórios",21,False,2025-03
722,2025-04-17 21:36:34,0.1202,3596.0,3206.66,Boleto,Cancelado,C00722,João Santos,Crato,CE,Nordeste,Same-Day,42.9,2025-04-29 14:30:14,2025-05-03 14:30:14,A Caminho,Fone de Ouvido Profissional EDIFIER WH950NB,4,899.0,Fone de Ouvido Profissional EDIFIER WH950NB,Eletrônicos,Áudio e Vídeo,15,True,2025-04
723,2025-04-06 23:35:45,0.0499,4316.0,4143.53,Credito,Confirmado,C00723,Ana Carolina Ramos,Blumenau,SC,Sul,Same-Day,42.9,2025-04-20 07:53:00,2025-04-23 07:53:00,Entregue,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0,"Smart TV LED 32""Samsung LED Tizen TV",Eletrônicos,Áudio e Vídeo,16,True,2025-04
724,2025-02-20 07:10:46,0.022,6506.28,6406.04,Debito,Confirmado,C00724,Dr. Francisco Araújo,Porto Velho,RO,Norte,Same-Day,42.9,2025-05-04 13:47:04,2025-05-05 13:47:04,Entregue,"Monitor UHD Samsung 32""",4,1626.57,"Monitor UHD Samsung 32""",Eletrônicos,Informática,74,True,2025-02
725,2025-04-27 21:10:41,0.131,18416.0,16046.4,Boleto,Confirmado,C00725,Diogo Silveira,Tocantinópolis,TO,Norte,Same-Day,42.9,2025-05-03 17:22:58,2025-05-05 17:22:58,Entregue,ACER Notebook Gamer Nitro,4,4604.0,ACER Notebook Gamer Nitro,Eletrônicos,Informática,7,True,2025-04
726,2025-03-26 02:07:46,0.0318,129.86,148.63,Boleto,Confirmado,C00726,Luiz Henrique Campos,Imperatriz,MA,Nordeste,Standard,22.9,2025-05-09 01:00:52,2025-05-11 01:00:52,Trânsito,Fone de ouvido Sem Fio QCY T27,1,129.86,Fone de ouvido Sem Fio QCY T27,Eletrônicos,"Celulares, Tablets e Acessórios",45,True,2025-03
727,2025-03-20 07:00:44,0.0441,2158.0,2085.73,Debito,Em Analise,C00727,Juan Duarte,São Paulo,SP,Sudeste,Standard,22.9,2025-05-11 05:23:44,2025-05-15 05:23:44,Atrasado,"Smart TV LED 32""Samsung LED Tizen TV",2,1079.0,"Smart TV LED 32""Samsung LED Tizen TV",Eletrônicos,Áudio e Vídeo,55,True,2025-03
728,2025-02-21 01:42:21,0.106,3049.99,2759.68,Credito,Processando,C00728,Ana Vitória Silveira,Aracaju,SE,Nordeste,Scheduled,32.99,2025-05-11 11:01:07,2025-05-16 11:01:07,A Caminho,"Projetor Smart Epson EpiqVision, FULL HD",1,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,84,True,2025-02
729,2025-03-15 16:35:50,0.1025,51.8,89.39,Debito,Em Analise,C00729,Clara Almeida,Ponta Grossa,PR,Sul,Same-Day,42.9,2025-04-20 14:26:29,2025-04-24 14:26:29,Atrasado,Película para iPhone 14Pro Anti impacto,1,51.8,Película para iPhone 14Pro Anti impacto,Eletrônicos,"Celulares, Tablets e Acessórios",39,True,2025-03
730,2025-03-11 06:38:41,0.1201,199.6,198.53,Credito,Confirmado,C00730,Sra. Bárbara Costela,Caicó,RN,Nordeste,Standard,22.9,2025-05-01 00:02:22,2025-05-01 00:02:22,Atrasado,Carregador Turbo USB-C 30W,4,49.9,Carregador Turbo USB-C 30W,Eletrônicos,"Celulares, Tablets e Acessórios",50,False,2025-03
735,2025-04-18 06:37:24,0.0439,1079.0,1064.62,Credito,Processando,C00735,Sra. Maria Cecília da Luz,Linhares,ES,Sudeste,Scheduled,32.99,2025-04-22 11:49:14,2025-04-24 11:49:14,Atrasado,"Smart TV LED 32""Samsung LED Tizen TV",1,1079.0,"Smart TV LED 32""Samsung LED Tizen TV",Eletrônicos,Áudio e Vídeo,6,True,2025-04
736,2025-03-22 08:11:33,0.1033,149.7,157.14,Credito,Confirmado,C00736,Stella da Paz,Tarauacá,AC,Norte,Standard,22.9,2025-04-28 08:45:58,2025-04-28 08:45:58,Trânsito,Carregador Turbo USB-C 30W,3,49.9,Carregador Turbo USB-C 30W,Eletrônicos,"Celulares, Tablets e Acessórios",37,False,2025-03
737,2025-04-21 19:58:13,0.0001,71.6,104.58,Boleto,Confirmado,C00737,Camila Rodrigues,Manacapuru,AM,Norte,Scheduled,32.99,2025-05-01 21:23:23,2025-05-03 21:23:23,Trânsito,Película de Vidro 3D Galaxy A30s,4,17.9,Película de Vidro 3D Galaxy A30s,Eletrônicos,"Celulares, Tablets e Acessórios",12,True,2025-04
738,2025-02-19 19:53:06,0.009,374.73,404.35,Credito,Em Analise,C00738,Emanuel Ramos,Timon,MA,Nordeste,Scheduled,32.99,2025-05-09 03:23:20,2025-05-11 03:23:20,A Caminho,"Fone de Ouvido Sem Fio TWS, PHILIPS",3,124.91,"Fone de Ouvido Sem Fio TWS, PHILIPS",Eletrônicos,"Celulares, Tablets e Acessórios",80,True,2025-02
740,2025-03-05 11:07:13,0.1437,499.64,460.83,Credito,Em Analise,C00740,Pedro Henrique Moreira,Porto Alegre,RS,Sul,Scheduled,32.99,2025-05-09 08:17:09,2025-05-11 08:17:09,Atrasado,"Fone de Ouvido Sem Fio TWS, PHILIPS",4,124.91,"Fone de Ouvido Sem Fio TWS, PHILIPS",Eletrônicos,"Celulares, Tablets e Acessórios",66,True,2025-03
742,2025-03-10 03:57:00,0.1491,12199.96,10423.85,Boleto,Cancelado,C00742,Alexandre Almeida,Currais Novos,RN,Nordeste,Same-Day,42.9,2025-04-25 19:55:47,2025-04-28 19:55:47,A Caminho,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,49,True,2025-03
744,2025-02-18 14:47:48,0.007,1539.8,1562.01,Credito,Confirmado,C00744,Yasmin Santos,Manacapuru,AM,Norte,Scheduled,32.99,2025-04-24 00:29:00,2025-04-27 00:29:00,Trânsito,"Soundbar Tomate MTS-2017, Bivolt",2,769.9,"Soundbar Tomate MTS-2017, Bivolt",Eletrônicos,Áudio e Vídeo,67,True,2025-02
746,2025-03-31 12:28:14,0.1014,949.0,885.76,Boleto,Processando,C00746,Dr. Igor Correia,Santa Rita,PB,Nordeste,Scheduled,32.99,2025-04-25 11:39:05,2025-04-25 11:39:05,Trânsito,Smart TV 32” Philco LED Roku TV,1,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,24,False,2025-03
747,2025-04-14 04:37:25,0.0203,497.97,510.76,Boleto,Processando,C00747,Sr. Daniel Rezende,Juiz de Fora,MG,Sudeste,Standard,22.9,2025-05-10 05:55:01,2025-05-13 05:55:01,A Caminho,Mouse Redragon Wireless,3,165.99,Mouse Redragon Wireless,Eletrônicos,Informática,29,True,2025-04
749,2025-04-17 06:20:33,0.0084,857.98,873.67,PIX,Em Analise,C00749,Maria Julia Azevedo,Florianópolis,SC,Sul,Standard,22.9,2025-04-27 06:14:01,2025-04-29 06:14:01,Entregue,Fone de Ouvido Profissional AKG K92,2,428.99,Fone de Ouvido Profissional AKG K92,Eletrônicos,Áudio e Vídeo,11,True,2025-04
751,2025-03-09 04:40:15,0.0313,6099.98,5942.04,Debito,Processando,C00751,Dra. Alexia da Mata,Porto Velho,RO,Norte,Scheduled,32.99,2025-04-14 04:33:26,2025-04-18 04:33:26,Entregue,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,39,True,2025-03
752,2025-02-17 23:20:20,0.0137,124.91,166.1,Credito,Processando,C00752,Pedro Henrique da Rosa,Florianópolis,SC,Sul,Same-Day,42.9,2025-05-09 08:35:22,2025-05-12 08:35:22,Entregue,"Fone de Ouvido Sem Fio TWS, PHILIPS",1,124.91,"Fone de Ouvido Sem Fio TWS, PHILIPS",Eletrônicos,"Celulares, Tablets e Acessórios",83,True,2025-02
753,2025-03-15 17:45:30,0.0617,18416.0,17322.63,Debito,Em Analise,C00753,Gabrielly Moura,Camaçari,BA,Nordeste,Same-Day,42.9,2025-04-30 21:01:58,2025-05-03 21:01:58,Entregue,ACER Notebook Gamer Nitro,4,4604.0,ACER Notebook Gamer Nitro,Eletrônicos,Informática,49,True,2025-03
754,2025-03-07 20:13:07,0.0527,2742.13,2620.52,Credito,Confirmado,C00754,Lucca da Cunha,Cascavel,PR,Sul,Standard,22.9,2025-05-06 17:53:26,2025-05-07 17:53:26,A Caminho,Projetor EPSON Powerlite Wide Screen,1,2742.13,Projetor EPSON Powerlite Wide Screen,Eletrônicos,Áudio e Vídeo,60,True,2025-03
756,2025-03-29 00:04:19,0.1124,53.7,70.56,PIX,Processando,C00756,João Pedro Rezende,Juiz de Fora,MG,Sudeste,Standard,22.9,2025-04-16 15:57:16,2025-04-21 15:57:16,Trânsito,Película de Vidro 3D Galaxy A30s,3,17.9,Película de Vidro 3D Galaxy A30s,Eletrônicos,"Celulares, Tablets e Acessórios",23,True,2025-03
757,2025-03-17 22:11:42,0.0169,857.98,886.38,Credito,Confirmado,C00757,Luiz Fernando da Cunha,Juiz de Fora,MG,Sudeste,Same-Day,42.9,2025-05-09 13:50:13,2025-05-10 13:50:13,Entregue,Fone de Ouvido Profissional AKG K92,2,428.99,Fone de Ouvido Profissional AKG K92,Eletrônicos,Áudio e Vídeo,53,True,2025-03
758,2025-02-24 08:50:20,0.1187,1079.0,983.91,PIX,Cancelado,C00758,Vitória da Conceição,Santa Rita,PB,Nordeste,Scheduled,32.99,2025-05-17 04:07:06,2025-05-17 04:07:06,A Caminho,"Smart TV LED 32""Samsung LED Tizen TV",1,1079.0,"Smart TV LED 32""Samsung LED Tizen TV",Eletrônicos,Áudio e Vídeo,81,False,2025-02
759,2025-03-22 00:17:50,0.0039,428.99,470.22,PIX,Confirmado,C00759,Bárbara Silveira,Rio de Janeiro,RJ,Sudeste,Same-Day,42.9,2025-04-28 06:41:58,2025-04-30 06:41:58,Trânsito,Fone de Ouvido Profissional AKG K92,1,428.99,Fone de Ouvido Profissional AKG K92,Eletrônicos,Áudio e Vídeo,39,True,2025-03
760,2025-03-19 06:39:23,0.0665,389.58,406.57,PIX,Confirmado,C00760,Murilo Monteiro,Currais Novos,RN,Nordeste,Same-Day,42.9,2025-05-12 00:28:15,2025-05-15 00:28:15,Trânsito,Fone de ouvido Sem Fio QCY T27,3,129.86,Fone de ouvido Sem Fio QCY T27,Eletrônicos,"Celulares, Tablets e Acessórios",56,True,2025-03
761,2025-02-20 18:44:08,0.0881,331.98,325.63,PIX,Em Analise,C00761,Caio Moura,Maringá,PR,Sul,Standard,22.9,2025-05-02 19:24:18,2025-05-04 19:24:18,Atrasado,Mouse Redragon Wireless,2,165.99,Mouse Redragon Wireless,Eletrônicos,Informática,73,True,2025-02
762,2025-03-18 06:33:58,0.1435,899.0,792.89,Boleto,Processando,C00762,Isaac Almeida,Blumenau,SC,Sul,Standard,22.9,2025-04-26 01:23:10,2025-04-30 01:23:10,A Caminho,Fone de Ouvido Profissional EDIFIER WH950NB,1,899.0,Fone de Ouvido Profissional EDIFIER WH950NB,Eletrônicos,Áudio e Vídeo,42,True,2025-03
763,2025-02-22 03:16:37,0.0861,9208.0,8438.09,Credito,Confirmado,C00763,Isadora da Conceição,Caxias do Sul,RS,Sul,Standard,22.9,2025-04-29 22:30:51,2025-05-01 22:30:51,Atrasado,ACER Notebook Gamer Nitro,2,4604.0,ACER Notebook Gamer Nitro,Eletrônicos,Informática,68,True,2025-02
765,2025-02-19 16:34:24,0.0776,2697.0,2520.7,Credito,Cancelado,C00765,Isabelly Santos,Londrina,PR,Sul,Scheduled,32.99,2025-05-12 14:17:24,2025-05-12 14:17:24,A Caminho,Fone de Ouvido Profissional EDIFIER WH950NB,3,899.0,Fone de Ouvido Profissional EDIFIER WH950NB,Eletrônicos,Áudio e Vídeo,81,False,2025-02
767,2025-03-12 20:15:06,0.0719,8226.39,7657.81,Debito,Confirmado,C00767,Camila Santos,Cacoal,RO,Norte,Standard,22.9,2025-04-18 13:53:24,2025-04-20 13:53:24,Atrasado,Projetor EPSON Powerlite Wide Screen,3,2742.13,Projetor EPSON Powerlite Wide Screen,Eletrônicos,Áudio e Vídeo,38,True,2025-03
768,2025-04-16 05:49:43,0.0296,7916.4,7704.97,PIX,Processando,C00768,Larissa Pires,Chapecó,SC,Sul,Standard,22.9,2025-04-25 16:55:28,2025-04-26 16:55:28,Entregue,Samsung Galaxy A36,4,1979.1,Samsung Galaxy A36,Eletrônicos,"Celulares, Tablets e Acessórios",10,True,2025-04
769,2025-05-03 00:55:11,0.0751,103.6,118.72,PIX,Processando,C00769,Natália Ramos,Mossoró,RN,Nordeste,Standard,22.9,2025-05-08 11:39:15,2025-05-08 11:39:15,Atrasado,Película para iPhone 14Pro Anti impacto,2,51.8,Película para iPhone 14Pro Anti impacto,Eletrônicos,"Celulares, Tablets e Acessórios",5,False,2025-05
770,2025-03-02 08:30:55,0.0225,5397.03,5298.5,Debito,Em Analise,C00770,Rafaela Mendes,Juiz de Fora,MG,Sudeste,Standard,22.9,2025-04-20 12:10:51,2025-04-20 12:10:51,Entregue,Samsung Galaxy Tab S6 Lite,3,1799.01,Samsung Galaxy Tab S6 Lite,Eletrônicos,"Celulares, Tablets e Acessórios",49,False,2025-03
771,2025-03-11 15:54:05,0.1116,149.7,165.98,Credito,Processando,C00771,Srta. Cecília Viana,Santarém,PA,Norte,Scheduled,32.99,2025-04-20 08:03:04,2025-04-24 08:03:04,Atrasado,Carregador Turbo USB-C 30W,3,49.9,Carregador Turbo USB-C 30W,Eletrônicos,"Celulares, Tablets e Acessórios",43,True,2025-03
772,2025-04-23 03:05:33,0.0891,899.0,861.8,Credito,Cancelado,C00772,Ana Vitória Alves,Ji-Paraná,RO,Norte,Same-Day,42.9,2025-04-26 11:28:53,2025-04-29 11:28:53,Atrasado,Fone de Ouvido Profissional EDIFIER WH950NB,1,899.0,Fone de Ouvido Profissional EDIFIER WH950NB,Eletrônicos,Áudio e Vídeo,6,True,2025-04
773,2025-04-12 02:28:19,0.0118,769.9,793.81,Boleto,Em Analise,C00773,Sra. Lorena Almeida,Manacapuru,AM,Norte,Scheduled,32.99,2025-05-02 04:31:53,2025-05-05 04:31:53,A Caminho,"Soundbar Tomate MTS-2017, Bivolt",1,769.9,"Soundbar Tomate MTS-2017, Bivolt",Eletrônicos,Áudio e Vídeo,23,True,2025-04
774,2025-04-01 02:01:10,0.1334,103.6,112.68,PIX,Confirmado,C00774,Sophia Caldeira,Palmas,TO,Norte,Standard,22.9,2025-05-04 19:20:16,2025-05-08 19:20:16,Entregue,Película para iPhone 14Pro Anti impacto,2,51.8,Película para iPhone 14Pro Anti impacto,Eletrônicos,"Celulares, Tablets e Acessórios",37,True,2025-04
775,2025-03-24 19:46:13,0.0925,7916.4,7217.12,PIX,Processando,C00775,Raquel Dias,Santa Rita,PB,Nordeste,Scheduled,32.99,2025-04-23 09:53:38,2025-04-28 09:53:38,Entregue,Samsung Galaxy A36,4,1979.1,Samsung Galaxy A36,Eletrônicos,"Celulares, Tablets e Acessórios",34,True,2025-03
776,2025-03-07 11:45:46,0.0474,2742.13,2635.05,Boleto,Em Analise,C00776,Dr. Pedro Lucas Fogaça,Pico,PI,Nordeste,Standard,22.9,2025-05-03 04:55:46,2025-05-08 04:55:46,Atrasado,Projetor EPSON Powerlite Wide Screen,1,2742.13,Projetor EPSON Powerlite Wide Screen,Eletrônicos,Áudio e Vídeo,61,True,2025-03
777,2025-04-05 19:42:17,0.0068,1626.57,1638.41,Boleto,Em Analise,C00777,Enzo Gabriel da Luz,Santana,AP,Norte,Standard,22.9,2025-05-07 05:36:33,2025-05-11 05:36:33,Entregue,"Monitor UHD Samsung 32""",1,1626.57,"Monitor UHD Samsung 32""",Eletrônicos,Informática,35,True,2025-04
778,2025-03-03 17:16:18,0.0948,3796.0,3469.13,Boleto,Processando,C00778,Fernando Pires,Mucajaí,RR,Norte,Scheduled,32.99,2025-05-09 23:18:10,2025-05-10 23:18:10,Entregue,Smart TV 32” Philco LED Roku TV,4,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,68,True,2025-03
779,2025-04-15 18:40:35,0.056,949.0,928.85,PIX,Processando,C00779,Srta. Ana Viana,Santa Rita,PB,Nordeste,Scheduled,32.99,2025-04-25 20:34:26,2025-04-29 20:34:26,Trânsito,Smart TV 32” Philco LED Roku TV,1,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,14,True,2025-04
780,2025-03-06 11:55:34,0.1361,389.58,379.46,Boleto,Confirmado,C00780,Manuela Aragão,Pico,PI,Nordeste,Same-Day,42.9,2025-05-11 18:04:26,2025-05-14 18:04:26,Atrasado,Fone de ouvido Sem Fio QCY T27,3,129.86,Fone de ouvido Sem Fio QCY T27,Eletrônicos,"Celulares, Tablets e Acessórios",69,True,2025-03
781,2025-05-05 18:21:36,0.0052,2144.0,2175.75,PIX,Cancelado,C00781,Natália Vieira,Gravataí,RS,Sul,Same-Day,42.9,2025-05-08 01:11:01,2025-05-08 01:11:01,A Caminho,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0,"Soundbar Samsung com 2.1 canais, Dolby Digital",Eletrônicos,Áudio e Vídeo,2,False,2025-05
782,2025-04-09 22:08:53,0.0059,3237.0,3260.8,PIX,Cancelado,C00782,Davi Moraes,São Gonçalo,RJ,Sudeste,Same-Day,42.9,2025-05-04 08:51:06,2025-05-04 08:51:06,Atrasado,"Smart TV LED 32""Samsung LED Tizen TV",3,1079.0,"Smart TV LED 32""Samsung LED Tizen TV",Eletrônicos,Áudio e Vídeo,24,False,2025-04
783,2025-03-09 16:17:06,0.1424,1626.57,1437.85,Credito,Cancelado,C00783,Nina Correia,Santo André,SP,Sudeste,Same-Day,42.9,2025-05-09 11:06:19,2025-05-14 11:06:19,Trânsito,"Monitor UHD Samsung 32""",1,1626.57,"Monitor UHD Samsung 32""",Eletrônicos,Informática,65,True,2025-03
785,2025-03-05 22:05:28,0.0042,349.8,371.23,Boleto,Confirmado,C00785,Maria Ramos,Juiz de Fora,MG,Sudeste,Standard,22.9,2025-05-08 12:42:25,2025-05-12 12:42:25,Trânsito,Teclado Mecanico Fizz,2,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,67,True,2025-03
787,2025-03-22 19:15:17,0.0332,1072.0,1069.4,Debito,Cancelado,C00787,Thiago Rodrigues,São Luís,MA,Nordeste,Scheduled,32.99,2025-04-26 20:23:54,2025-04-30 20:23:54,Trânsito,"Soundbar Samsung com 2.1 canais, Dolby Digital",1,1072.0,"Soundbar Samsung com 2.1 canais, Dolby Digital",Eletrônicos,Áudio e Vídeo,39,True,2025-03
788,2025-03-22 13:15:11,0.1052,12199.96,10939.42,Debito,Confirmado,C00788,Kamilly Cardoso,São Bernardo do Campo,SP,Sudeste,Standard,22.9,2025-04-28 13:48:04,2025-05-03 13:48:04,A Caminho,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,42,True,2025-03
789,2025-02-20 06:01:02,0.1303,9208.0,8031.1,Debito,Processando,C00789,Antônio Duarte,Patos,PB,Nordeste,Standard,22.9,2025-05-04 21:06:15,2025-05-06 21:06:15,A Caminho,ACER Notebook Gamer Nitro,2,4604.0,ACER Notebook Gamer Nitro,Eletrônicos,Informática,75,True,2025-02
790,2025-04-24 09:25:01,0.0151,5484.26,5424.35,Debito,Confirmado,C00790,Breno Rezende,Currais Novos,RN,Nordeste,Standard,22.9,2025-05-04 20:08:56,2025-05-09 20:08:56,Entregue,Projetor EPSON Powerlite Wide Screen,2,2742.13,Projetor EPSON Powerlite Wide Screen,Eletrônicos,Áudio e Vídeo,15,True,2025-04
791,2025-03-01 10:47:05,0.0358,207.2,222.68,Debito,Cancelado,C00791,Alícia Cavalcanti,Estância,SE,Nordeste,Standard,22.9,2025-04-23 13:17:48,2025-04-27 13:17:48,Atrasado,Película para iPhone 14Pro Anti impacto,4,51.8,Película para iPhone 14Pro Anti impacto,Eletrônicos,"Celulares, Tablets e Acessórios",57,True,2025-03
792,2025-03-29 08:29:31,0.0036,161.7,194.11,PIX,Processando,C00792,Maria Fernanda Teixeira,Duque de Caxias,RJ,Sudeste,Scheduled,32.99,2025-04-25 03:39:28,2025-04-29 03:39:28,Trânsito,Carregador Turbo Tipo-C 50w,3,53.9,Carregador Turbo Tipo-C 50w,Eletrônicos,"Celulares, Tablets e Acessórios",30,True,2025-03
795,2025-04-14 02:14:53,0.1201,5937.3,5247.13,Boleto,Processando,C00795,Cauê Martins,Cascavel,PR,Sul,Standard,22.9,2025-04-30 00:16:37,2025-05-04 00:16:37,Atrasado,Samsung Galaxy A36,3,1979.1,Samsung Galaxy A36,Eletrônicos,"Celulares, Tablets e Acessórios",19,True,2025-04
796,2025-03-31 23:21:00,0.0447,3079.6,2974.93,Credito,Em Analise,C00796,Pietro Jesus,Porto Velho,RO,Norte,Scheduled,32.99,2025-04-25 07:33:06,2025-04-27 07:33:06,Trânsito,"Soundbar Tomate MTS-2017, Bivolt",4,769.9,"Soundbar Tomate MTS-2017, Bivolt",Eletrônicos,Áudio e Vídeo,26,True,2025-03
797,2025-04-10 15:20:35,0.074,199.6,207.73,Boleto,Confirmado,C00797,Lucas Gabriel Melo,Palmas,TO,Norte,Standard,22.9,2025-05-13 07:45:25,2025-05-13 07:45:25,A Caminho,Carregador Turbo USB-C 30W,4,49.9,Carregador Turbo USB-C 30W,Eletrônicos,"Celulares, Tablets e Acessórios",32,False,2025-04
798,2025-02-18 19:22:47,0.1182,161.7,175.58,PIX,Cancelado,C00798,Ian Araújo,Ananindeua,PA,Norte,Scheduled,32.99,2025-05-08 15:32:12,2025-05-09 15:32:12,A Caminho,Carregador Turbo Tipo-C 50w,3,53.9,Carregador Turbo Tipo-C 50w,Eletrônicos,"Celulares, Tablets e Acessórios",79,True,2025-02
799,2025-02-25 13:58:18,0.0742,107.8,132.79,Debito,Processando,C00799,Sophie da Cruz,Caucaia,CE,Nordeste,Scheduled,32.99,2025-05-09 18:53:14,2025-05-09 18:53:14,A Caminho,Carregador Turbo Tipo-C 50w,2,53.9,Carregador Turbo Tipo-C 50w,Eletrônicos,"Celulares, Tablets e Acessórios",73,False,2025-02
801,2025-03-01 21:32:52,0.0017,53.7,76.51,Credito,Processando,C00801,Davi Lucca Duarte,Porto Alegre,RS,Sul,Standard,22.9,2025-05-05 01:59:58,2025-05-09 01:59:58,Atrasado,Película de Vidro 3D Galaxy A30s,3,17.9,Película de Vidro 3D Galaxy A30s,Eletrônicos,"Celulares, Tablets e Acessórios",68,True,2025-03
802,2025-02-25 11:36:24,0.0852,898.0,844.39,Debito,Confirmado,C00802,Alice Caldeira,Itajaí,SC,Sul,Standard,22.9,2025-05-12 10:01:48,2025-05-12 10:01:48,Trânsito,SSD Crucial 1TB NVMe M.2,2,449.0,SSD Crucial 1TB NVMe M.2,Eletrônicos,Informática,75,False,2025-02
803,2025-03-30 20:41:58,0.0187,1715.96,1716.86,Debito,Cancelado,C00803,Sr. Guilherme Freitas,Brasiléia,AC,Norte,Scheduled,32.99,2025-05-07 16:02:57,2025-05-10 16:02:57,Trânsito,Fone de Ouvido Profissional AKG K92,4,428.99,Fone de Ouvido Profissional AKG K92,Eletrônicos,Áudio e Vídeo,40,True,2025-03
804,2025-04-06 15:28:42,0.1147,663.96,620.79,PIX,Confirmado,C00804,Sra. Isabella Nunes,Curitiba,PR,Sul,Scheduled,32.99,2025-05-09 05:29:45,2025-05-10 05:29:45,Entregue,Mouse Redragon Wireless,4,165.99,Mouse Redragon Wireless,Eletrônicos,Informática,33,True,2025-04
805,2025-03-23 09:39:49,0.0387,3958.2,3838.01,Credito,Processando,C00805,Sr. Erick Cardoso,Rio de Janeiro,RJ,Sudeste,Scheduled,32.99,2025-05-04 09:35:55,2025-05-06 09:35:55,Entregue,Samsung Galaxy A36,2,1979.1,Samsung Galaxy A36,Eletrônicos,"Celulares, Tablets e Acessórios",43,True,2025-03
806,2025-03-28 05:10:08,0.1011,165.99,172.11,Debito,Processando,C00806,Rebeca Cunha,Curitiba,PR,Sul,Standard,22.9,2025-04-21 17:08:25,2025-04-21 17:08:25,A Caminho,Mouse Redragon Wireless,1,165.99,Mouse Redragon Wireless,Eletrônicos,Informática,24,False,2025-03
807,2025-02-18 05:56:11,0.0969,199.6,203.16,Credito,Cancelado,C00807,Pedro Henrique Monteiro,Ji-Paraná,RO,Norte,Standard,22.9,2025-05-09 07:18:09,2025-05-13 07:18:09,A Caminho,Carregador Turbo USB-C 30W,4,49.9,Carregador Turbo USB-C 30W,Eletrônicos,"Celulares, Tablets e Acessórios",84,True,2025-02
808,2025-03-07 00:48:20,0.0925,161.7,179.73,Credito,Processando,C00808,Maria Luiza Sales,Bayeux,PB,Nordeste,Scheduled,32.99,2025-04-24 04:09:50,2025-04-28 04:09:50,Entregue,Carregador Turbo Tipo-C 50w,3,53.9,Carregador Turbo Tipo-C 50w,Eletrônicos,"Celulares, Tablets e Acessórios",52,True,2025-03
809,2025-03-05 10:23:06,0.04,165.99,182.25,Credito,Confirmado,C00809,Murilo da Mota,São Gonçalo,RJ,Sudeste,Standard,22.9,2025-04-19 17:46:50,2025-04-21 17:46:50,Trânsito,Mouse Redragon Wireless,1,165.99,Mouse Redragon Wireless,Eletrônicos,Informática,47,True,2025-03
